fingerprint,review_id,app_id,app_name,country,rating,title,content,original_content,author,version,review_date,is_most_helpful,source,is_short,is_spam
7766257a6d2aedca11566d8ae4bae67a302a590e898ac81f11072b8fe0861aaf,14571509361,6737597349,DeepSeek,cn,1,什么垃圾，动不动卡住，服务繁忙,一分都不想给,一分都不想给,柳时镇先生,2.5.2,2026-09-20T08:57:58Z,False,itunes_rss_mostRecent,False,False
c597e4dafb75a34ee3500c2907cba646fc84fd8c4223308b2c16e13fbfd89b08,14571503064,6737597349,DeepSeek,cn,3,服务器繁忙,服务器繁忙不能修一下吗？我一个对话服务器繁忙了好久已经超一个月多了。然后第二个对话还没到对话限制次数就已经繁忙了。,服务器繁忙不能修一下吗？我一个对话服务器繁忙了好久已经超一个月多了。然后第二个对话还没到对话限制次数就已经繁忙了。,风雨知雨是风,2.5.2,2026-09-20T08:55:23Z,False,itunes_rss_mostRecent,False,False
b4efe10663f98fd83425a6c4de497bdc20d6e9fc0a9060df3b0373fad77ee9b7,14571501465,6737597349,DeepSeek,cn,1,发不出消息,不是系统繁忙就是各种提示真的不能改吗,不是系统繁忙就是各种提示真的不能改吗,一厢情愿.,2.5.2,2026-09-20T08:54:44Z,False,itunes_rss_mostRecent,False,False
c3fa2c81aab786093598d248e9405c73da2e461744817450527127b606046ed0,14571498024,6737597349,DeepSeek,cn,1,垃圾,一直就是服务器忙碌，用不了就别开,一直就是服务器忙碌，用不了就别开,最最最垃圾之最,2.5.2,2026-09-20T08:53:20Z,False,itunes_rss_mostRecent,False,False
707aebe77498423029adc1c47503909acb224a909664bd4d698393aa07ca8c0d,14571496145,6737597349,DeepSeek,cn,3,更新了之后越来越差了真的……,动不动就崩，不是说频繁就是一直卡着转圈出不来姐姐哥哥弟弟妹妹我服了呀,动不动就崩，不是说频繁就是一直卡着转圈出不来姐姐哥哥弟弟妹妹我服了呀,Nikoziw,2.5.2,2026-09-20T08:52:34Z,False,itunes_rss_mostRecent,False,False
fd7fba485970814d4f6126abead4e62e3e2c46ea418c08688ad926566818ef26,14571490434,6737597349,DeepSeek,cn,1,动不动就崩了，动不动消息发不出去,越来越垃圾,越来越垃圾,安迪烙铜,2.5.2,2026-09-20T08:50:11Z,False,itunes_rss_mostRecent,False,False
6102d5c87c01c0a298761757e18ac8cb86743b5690db97ecee431cabd71cb052,14571490408,6737597349,DeepSeek,cn,3,别再服务器繁忙了,之前挺好用的 自从这次更新了之后就全变了 写小说来来回回都是那几个大纲 重新生成一次就繁忙 不知道在繁忙什么 修改六次最多就算了 现在两次都不让改了 好好的ai怎么变成这样了？,之前挺好用的 自从这次更新了之后就全变了 写小说来来回回都是那几个大纲 重新生成一次就繁忙 不知道在繁忙什么 修改六次最多就算了 现在两次都不让改了 好好的ai怎么变成这样了？,SINKRY璃凄辞,2.5.2,2026-09-20T08:50:11Z,False,itunes_rss_mostRecent,False,False
42db655e28cd28981349c95a848de47cde8ef1d46b6df511470a2d9a032bfddc,14571481757,6737597349,DeepSeek,cn,1,就是垃圾,我才发一条消息就显示生成过于频繁，想恶心人直说呗。而且动不动就说服务器繁忙，一个ai又不是联机游戏,我才发一条消息就显示生成过于频繁，想恶心人直说呗。而且动不动就说服务器繁忙，一个ai又不是联机游戏,猴子和能,2.5.2,2026-09-20T08:46:34Z,False,itunes_rss_mostRecent,False,False
513be30c26f6aacedf995106d48124a8fbc6702229f9580cbcdfbd8bddb4ce26,14571471119,6737597349,DeepSeek,cn,1,越更越拉,现在频繁发送消息都要锁了,现在频繁发送消息都要锁了,琳琅天上的爹,2.5.2,2026-09-20T08:42:12Z,False,itunes_rss_mostRecent,False,False
e1b6ef87cd88784f434f34f24b0e4a6cda81ec1ba222775e0953f583b7a604f1,14571371038,6737597349,DeepSeek,cn,4,。,真心介意别往消息频繁重说频繁这方面更新啊 以前多好的现在重说几次就频繁了 不让消息重说没有任何意义 遇到这种情况用的很难受介意改回来,真心介意别往消息频繁重说频繁这方面更新啊 以前多好的现在重说几次就频繁了 不让消息重说没有任何意义 遇到这种情况用的很难受介意改回来,en7i,2.5.2,2026-09-20T08:00:33Z,False,itunes_rss_mostRecent,False,False
