fingerprint,review_id,app_id,app_name,country,rating,title,content,original_content,author,version,review_date,is_most_helpful,source,is_short,is_spam
34b419f40f9c07004d01252736e7094dfb8162ab12b8dbd3c595bb14456980b8,14570686203,374254473,Amazon,jp,1,不正アクセスされすぎ,何度もAmazonで買い物し利用していました。プライム会員になったら不正アクセスの通知が増え、ある日知らない注文が…あと一歩で勝手に高額の買い物されるとこでした。配送場所も県外のロッカー…支払い確認のメールに気づかなかったらと思うとゾッとします。すぐに対応してくれて助かりました。メールもAmazonの名前で詐欺のメールがしょっちゅうくるので、開いていなかった。どこから漏れるんだろ…,何度もAmazonで買い物し利用していました。プライム会員になったら不正アクセスの通知が増え、ある日知らない注文が…あと一歩で勝手に高額の買い物されるとこでした。配送場所も県外のロッカー…支払い確認のメールに気づかなかったらと思うとゾッとします。すぐに対応してくれて助かりました。メールもAmazonの名前で詐欺のメールがしょっちゅうくるので、開いていなかった。どこから漏れるんだろ…,ツムツムに燃える母,27.16.0,2026-09-20T02:55:49Z,False,itunes_rss_mostRecent,False,False
854f19dc37fcf79646f932826cf7dc2d2d721da824e110338fde481e286d8efd,14570596504,374254473,Amazon,jp,1,配送トラブル,"配送業者側の不手際により、商品の到着通知が来たにもかかわらず、添付された配送写真には見覚えのない玄関が写っており、実際には別の方の家に誤配送されていました。

そもそも今回は置き配を指定していません。それにもかかわらず、本人の住所とは異なる場所に商品を届けるというのは、いかがなものかと思います。

再配達を依頼しましたが、結局商品を回収することもできず、こちらには大きな手間と負担がかかりました。

「それが嫌なら通販を利用するな」という話なのかもしれません。しかし、通販を利用する以上、配送業者には、伝票等に記載された住所を確認し、注文者のもとへ正しく届けるという最低限の対応をしていただきたいです。

Amazonさんには、配送を担当する業者への指導・管理を、より徹底していただきたいと思います。最近、配送に関するトラブルが多いと感じています。

また、追跡番号だけではなく、必要に応じて配送担当者本人へ直接連絡できるような仕組みも検討していただきたいです。今回のような誤配送が発生した際、カスタマーサービスへ連絡しても、実際に配送した担当者と直接確認できないため、解決までに時間がかかってしまいます。

配送業者側で個別のトラブルを適切に把握し、同様の問題が繰り返されないような管理体制を整えていただきたいです。

利用者に大きな負担や迷惑がかかる配送トラブルが、少しでも減ることを願います。","配送業者側の不手際により、商品の到着通知が来たにもかかわらず、添付された配送写真には見覚えのない玄関が写っており、実際には別の方の家に誤配送されていました。

そもそも今回は置き配を指定していません。それにもかかわらず、本人の住所とは異なる場所に商品を届けるというのは、いかがなものかと思います。

再配達を依頼しましたが、結局商品を回収することもできず、こちらには大きな手間と負担がかかりました。

「それが嫌なら通販を利用するな」という話なのかもしれません。しかし、通販を利用する以上、配送業者には、伝票等に記載された住所を確認し、注文者のもとへ正しく届けるという最低限の対応をしていただきたいです。

Amazonさんには、配送を担当する業者への指導・管理を、より徹底していただきたいと思います。最近、配送に関するトラブルが多いと感じています。

また、追跡番号だけではなく、必要に応じて配送担当者本人へ直接連絡できるような仕組みも検討していただきたいです。今回のような誤配送が発生した際、カスタマーサービスへ連絡しても、実際に配送した担当者と直接確認できないため、解決までに時間がかかってしまいます。

配送業者側で個別のトラブルを適切に把握し、同様の問題が繰り返されないような管理体制を整えていただきたいです。

利用者に大きな負担や迷惑がかかる配送トラブルが、少しでも減ることを願います。",はたや了,27.16.0,2026-09-20T02:19:52Z,False,itunes_rss_mostRecent,False,False
438d572bb85f6f0255c796346af7edeb45fcbc8866b14cd122d9145a42915d91,14569300895,374254473,Amazon,jp,3,ポイント,"割と急ぎの時には助かってるけど…ポイント使えなくなった？
なんでだ？
なんかお知らせあったっけ？","割と急ぎの時には助かってるけど…ポイント使えなくなった？
なんでだ？
なんかお知らせあったっけ？",ggggeso,27.16.0,2026-09-19T18:14:52Z,False,itunes_rss_mostRecent,False,False
1719d0e70756f1b047f6d14e8ed3ff1c336d4dfbac0380cb5491623d3e55fcd9,14569143112,374254473,Amazon,jp,2,注文履歴の検索バグ,"注文履歴の画面内にある「すべての注文を検索」にワードを入力して検索すると、注文履歴からの検索結果ではなく、Amazonで販売しているすべての商品から検索した結果を表示する（アプリ上部の商品検索欄にワードを入力した時と同じ）というバグがかなり発生する。
アプリのアップデートがある度に修正されたかな？と期待するけど、一向に修正されずにバグ放置されたまま。
iPhone16ProMax、18ProMax、iPadmini7thで確認","注文履歴の画面内にある「すべての注文を検索」にワードを入力して検索すると、注文履歴からの検索結果ではなく、Amazonで販売しているすべての商品から検索した結果を表示する（アプリ上部の商品検索欄にワードを入力した時と同じ）というバグがかなり発生する。
アプリのアップデートがある度に修正されたかな？と期待するけど、一向に修正されずにバグ放置されたまま。
iPhone16ProMax、18ProMax、iPadmini7thで確認",あい( ´ ▽ ` ),27.16.0,2026-09-19T17:26:22Z,False,itunes_rss_mostRecent,False,False
363e64d1790426776e6cdb78f9e9a7da9cc4ed278ded23b3a21bdee2930799d8,14568165817,374254473,Amazon,jp,1,遅すぎる,"支払いをしてから10日後に発送され、しかもさらに配達予定日を過ぎての配達❓❓❓❓❓❓
購入する前の配送予定日は購入してから2日後だったはずなのに。。。。。。。
ほんとに堕ちたなって感じ。今回の配送はAmazonらしいけど、ヤマトとかの配送の時はこんなことにならない。まともに配送出来ないならしない方がいいんじゃないの？？？","支払いをしてから10日後に発送され、しかもさらに配達予定日を過ぎての配達❓❓❓❓❓❓
購入する前の配送予定日は購入してから2日後だったはずなのに。。。。。。。
ほんとに堕ちたなって感じ。今回の配送はAmazonらしいけど、ヤマトとかの配送の時はこんなことにならない。まともに配送出来ないならしない方がいいんじゃないの？？？",ぷーさんなう,27.16.0,2026-09-19T12:48:33Z,False,itunes_rss_mostRecent,False,False
7831e372c85b14f3472c1176afd45f7484d6d99888d9af39e54bb815b4eb384e,14567964524,374254473,Amazon,jp,1,アカウント停止,"9/15に注文した商品が9/17に届く予定でした。ただ、発送に問題があったそうで出品者に返送されたらしく、そのままこちらまで商品は届くことはありませんでした。
返金も自動で行われたのでここまではまだ許せますが、問題はこのあとです。
なぜか自分の返金対応に問題があったらしく、勝手に購入制限がかかり、2度と商品を購入できないようになりました。理由も特に記載されていません。どういうことか説明が欲しいです。","9/15に注文した商品が9/17に届く予定でした。ただ、発送に問題があったそうで出品者に返送されたらしく、そのままこちらまで商品は届くことはありませんでした。
返金も自動で行われたのでここまではまだ許せますが、問題はこのあとです。
なぜか自分の返金対応に問題があったらしく、勝手に購入制限がかかり、2度と商品を購入できないようになりました。理由も特に記載されていません。どういうことか説明が欲しいです。",@ええやん,27.16.0,2026-09-19T11:45:20Z,False,itunes_rss_mostRecent,False,False
942ede3ff66963c16f7b541454727a75b838cba14c0fa3f7d97b74bdf1628a2b,14567873233,374254473,Amazon,jp,2,配送について,玄関チャイムなしで格子戸を開け、玄関扉の網戸の前に荷物が置いてありました。丁度玄関が見える位置にいた為目撃しています。不審者かと思いました。格子戸前にあるポストに入るサイズの商品だったのに、そのような行動をするのはおかしいと思います。注意喚起を兼ねてこちらに投稿させていただきます。荷物はちゃん届いたので★2で。,玄関チャイムなしで格子戸を開け、玄関扉の網戸の前に荷物が置いてありました。丁度玄関が見える位置にいた為目撃しています。不審者かと思いました。格子戸前にあるポストに入るサイズの商品だったのに、そのような行動をするのはおかしいと思います。注意喚起を兼ねてこちらに投稿させていただきます。荷物はちゃん届いたので★2で。,匿名食塩水,27.16.0,2026-09-19T11:14:10Z,False,itunes_rss_mostRecent,False,False
bf89093b283183657d2b6c0eafdbc9bcaac1979264a95e40e1ac5f6f1737da7c,14567850511,374254473,Amazon,jp,1,配達,Amazonの誤配が多い　アマゾンフレックスの下請けのアホのせいでいちいち待たないといけない　置き配が無意味になる　配送車の場所が常時見えるようにしてくれ,Amazonの誤配が多い　アマゾンフレックスの下請けのアホのせいでいちいち待たないといけない　置き配が無意味になる　配送車の場所が常時見えるようにしてくれ,あいぽんちゃん,27.16.0,2026-09-19T11:06:09Z,False,itunes_rss_mostRecent,False,False
86de70e604d087570b815d29625128884891b2f95f1ba72043f0da9655a2bdfa,14567363156,374254473,Amazon,jp,1,不具合,最新のアップデートをしてから 受け取りスポットの選択画面の地図で自宅が全く違う場所にマークされてしまう。だから正しい自宅近くのロッカーが表示されない。,最新のアップデートをしてから 受け取りスポットの選択画面の地図で自宅が全く違う場所にマークされてしまう。だから正しい自宅近くのロッカーが表示されない。,SIMAc66,27.16.0,2026-09-19T07:57:04Z,False,itunes_rss_mostRecent,False,False
f6e67834e353fffaeda7eed3a5cc6929b376b1a1538d0e10d1717edd253f312e,14565942003,374254473,Amazon,jp,1,勝手にキャンセル,"販売者がamazon.co.jpにも関わらず、到着予定日になって、商品がないと勝手にキャンセルされる。商品がないのに、注文うけるのは詐欺では？しかも当日までわからない？意味不明。詐欺です。クレーム入れようにも、注文履歴には連絡先も販売者の欄も表示なし。問い合わせフォームも該当内容ないので、連絡できず。
もつ使用しません。","販売者がamazon.co.jpにも関わらず、到着予定日になって、商品がないと勝手にキャンセルされる。商品がないのに、注文うけるのは詐欺では？しかも当日までわからない？意味不明。詐欺です。クレーム入れようにも、注文履歴には連絡先も販売者の欄も表示なし。問い合わせフォームも該当内容ないので、連絡できず。
もつ使用しません。",ノック68,27.16.0,2026-09-18T22:22:56Z,False,itunes_rss_mostRecent,False,False
